OrderID;OrderDate;CustomerID;CustomerName;State;ZipCode;Brand;ProductID;ProductName;Category;SKU;Quantity;UnitPrice;Discount;TotalPrice;PaymentMethod;SalesChannel;ShippingCost
ORD000168;12/12/2023;C1754;Cliente_62206;WY;60762;Cobra;P001;Gorra;Accesorios;P001-4385;4;28,61;0;114,44;Credit Card;Retail;13,5
ORD000169;28/5/2025;C4042;Cliente_24967;UT;98414;Cobra;P001;Gorra;Accesorios;P001-4130;3;28,41;0;85,23;Apple Pay;Online;13,1
ORD000170;19/5/2025;C6452;Cliente_61479;MT;52880;TaylorMade;P001;Gorra;Accesorios;P001-5341;1;26,71;0;26,71;PayPal;Online;7,51
ORD000171;17/5/2024;C7383;Cliente_74422;WI;46506;Cobra;P009;Pantalones;Ropa;P009-7470;1;62,03;0;62,03;Apple Pay;Online;7,54
ORD000172;13/4/2023;C2522;Cliente_79090;UT;64558;FootJoy;P003;Palo Driver;Palos;P003-9425;1;418,01;0;418,01;PayPal;Online;6,43
ORD000173;1/5/2024;C8568;Cliente_21801;NM;63696;Nike Golf;P007;Bolsa de golf;Bolsas;P007-9912;1;210,23;0;210,23;Credit Card;Online;5,14
ORD000174;16/8/2025;C2715;Cliente_48876;MA;86219;Cobra;P006;Zapatos;Calzado;P006-2436;1;170,80;25,62;145,18;Credit Card;Online;8,37
ORD000175;4/5/2024;C9598;Cliente_92849;WY;81419;Cobra;P007;Bolsa de golf;Bolsas;P007-3085;1;173,86;0;173,86;PayPal;Retail;9,65
ORD000176;22/1/2025;C7727;Cliente_54611;CT;84540;FootJoy;P004;Palo Hierro;Palos;P004-3136;1;150,48;0;150,48;Gift Card;Online;11,08
ORD000177;14/1/2023;C2591;Cliente_58148;MA;54423;Cobra;P001;Gorra;Accesorios;P001-1901;1;28,47;0;28,47;Gift Card;Online;4,65
ORD000178;5/11/2024;C8388;Cliente_44597;PA;51973;Nike Golf;P002;Pelotas;Accesorios;P002-7120;2;20,32;0;40,64;PayPal;Wholesale;6,93
ORD000179;9/10/2024;C2644;Cliente_78496;MS;71058;Nike Golf;P005;Guante;Accesorios;P005-1329;1;23,79;0;23,79;Apple Pay;Online;8,82
ORD000180;29/5/2024;C5182;Cliente_93823;WY;21597;Under Armour;P003;Palo Driver;Palos;P003-2099;1;421,65;0;421,65;Credit Card;Online;10,95
ORD000181;28/6/2023;C3616;Cliente_89054;WY;93841;FootJoy;P001;Gorra;Accesorios;P001-6713;1;27,83;0;27,83;Credit Card;Retail;0
ORD000182;6/9/2023;C8925;Cliente_75030;CO;27936;Ping;P005;Guante;Accesorios;P005-7684;1;21,10;0;21,1;PayPal;Retail;0
ORD000183;16/6/2023;C5856;Cliente_72366;PA;57799;Nike Golf;P004;Palo Hierro;Palos;P004-1925;1;157,71;15,77;141,94;PayPal;Retail;0
ORD000184;27/5/2023;C4104;Cliente_67364;MS;63580;Nike Golf;P005;Guante;Accesorios;P005-6507;1;22,85;3,43;19,42;Apple Pay;Online;6,21
ORD000185;11/2/2024;C5459;Cliente_10270;ID;19181;Ping;P001;Gorra;Accesorios;P001-6037;1;31,55;0;31,55;Apple Pay;Online;11,22
ORD000186;1/3/2023;C2786;Cliente_99722;TN;90972;Titleist;P006;Zapatos;Calzado;P006-4059;1;168,13;0;168,13;Apple Pay;Wholesale;9,1
ORD000187;14/6/2025;C4017;Cliente_10276;WV;46017;FootJoy;P001;Gorra;Accesorios;P001-2812;1;28,38;0;28,38;Gift Card;Online;10,47
ORD000188;4/6/2025;C2647;Cliente_25588;IA;18562;Titleist;P001;Gorra;Accesorios;P001-4577;1;29,47;2,95;26,52;Apple Pay;Online;8,47
ORD000189;24/1/2025;C8093;Cliente_89761;MO;56808;Ping;P002;Pelotas;Accesorios;P002-8727;1;21,19;0;21,19;Gift Card;Retail;8,31
ORD000190;4/5/2023;C2891;Cliente_78351;WV;39293;Cobra;P001;Gorra;Accesorios;P001-5154;2;27,53;0;55,06;PayPal;Online;8,82
ORD000191;20/10/2024;C3531;Cliente_61278;NM;96422;Nike Golf;P003;Palo Driver;Palos;P003-9137;1;368,33;0;368,33;Gift Card;Wholesale;6,73
ORD000192;29/4/2023;C3070;Cliente_52245;NC;56270;FootJoy;P007;Bolsa de golf;Bolsas;P007-9516;1;182,07;0;182,07;Credit Card;Online;11,75
ORD000193;14/1/2023;C8780;Cliente_61021;LA;20519;TaylorMade;P001;Gorra;Accesorios;P001-5591;2;27,98;0;55,96;Credit Card;Online;9,08
ORD000194;12/6/2025;C3930;Cliente_53303;MN;69298;Callaway;P002;Pelotas;Accesorios;P002-8480;1;21,39;0;21,39;Gift Card;Retail;0
ORD000195;14/1/2024;C4096;Cliente_71890;MT;48522;Under Armour;P008;Camiseta;Ropa;P008-7449;2;42,47;0;84,94;Gift Card;Online;7,39
ORD000196;10/3/2025;C6737;Cliente_66342;CA;82676;Cobra;P006;Zapatos;Calzado;P006-1998;1;171,76;8,59;163,17;Apple Pay;Retail;0
ORD000197;16/2/2023;C1882;Cliente_67370;MI;41979;Callaway;P001;Gorra;Accesorios;P001-4929;1;26,18;0;26,18;PayPal;Retail;0
ORD000198;31/5/2024;C4063;Cliente_74132;CT;44380;Cobra;P003;Palo Driver;Palos;P003-8695;1;402,97;40,3;362,67;Apple Pay;Online;11,02
ORD000199;14/2/2025;C3191;Cliente_59217;MA;99766;Titleist;P001;Gorra;Accesorios;P001-1451;1;26,05;1,3;24,75;Credit Card;Online;8,06
ORD000200;13/6/2023;C6254;Cliente_19208;LA;63717;Nike Golf;P004;Palo Hierro;Palos;P004-3580;1;147,05;0;147,05;PayPal;Online;6,54
ORD000201;2/1/2025;C8919;Cliente_42439;IL;55921;Under Armour;P007;Bolsa de golf;Bolsas;P007-2340;1;209,88;20,99;188,89;Gift Card;Retail;8,13
ORD000202;7/3/2025;C2058;Cliente_81695;MT;49763;Under Armour;P001;Gorra;Accesorios;P001-8109;1;30,36;0;30,36;Credit Card;Online;9,28
ORD000203;7/3/2025;C7857;Cliente_42806;TN;80966;TaylorMade;P003;Palo Driver;Palos;P003-6472;1;400,49;0;400,49;Credit Card;Online;7,93
ORD000204;21/8/2023;C9735;Cliente_85347;WI;70419;Nike Golf;P001;Gorra;Accesorios;P001-3188;2;26,53;0;53,06;Gift Card;Online;4,89
ORD000205;1/10/2024;C1784;Cliente_12299;SD;65689;Callaway;P002;Pelotas;Accesorios;P002-2090;1;20,08;0;20,08;Apple Pay;Online;7,61
ORD000206;16/3/2024;C2196;Cliente_76968;SD;26668;Ping;P007;Bolsa de golf;Bolsas;P007-7533;1;185,01;0;185,01;Gift Card;Retail;0
ORD000207;21/10/2024;C2449;Cliente_84853;MN;51934;TaylorMade;P009;Pantalones;Ropa;P009-2239;1;59,88;0;59,88;Apple Pay;Online;7,27
ORD000208;4/2/2024;C6180;Cliente_55864;AK;20674;Nike Golf;P002;Pelotas;Accesorios;P002-2235;1;20,57;3,09;17,48;Apple Pay;Online;8,34
ORD000209;15/7/2023;C4869;Cliente_85262;IL;43336;Nike Golf;P006;Zapatos;Calzado;P006-5467;1;161,60;0;161,6;Apple Pay;Retail;0
ORD000210;15/7/2023;C6363;Cliente_61081;FL;66123;Under Armour;P009;Pantalones;Ropa;P009-6257;1;59,55;0;59,55;Apple Pay;Online;12,19
ORD000211;31/12/2023;C7384;Cliente_30216;TX;10144;TaylorMade;P005;Guante;Accesorios;P005-6325;2;23,50;0;47;PayPal;Online;14,07
ORD000212;31/3/2025;C8096;Cliente_53602;GA;86021;Under Armour;P005;Guante;Accesorios;P005-3071;2;22,23;0;44,46;Credit Card;Wholesale;4,53
ORD000213;17/4/2023;C2166;Cliente_67314;NC;33550;Titleist;P001;Gorra;Accesorios;P001-3650;1;27,39;0;27,39;Gift Card;Retail;7,87
ORD000214;16/10/2025;C7284;Cliente_73857;IA;92692;Ping;P001;Gorra;Accesorios;P001-2567;1;31,87;0;31,87;Credit Card;Online;3,23
ORD000215;12/1/2025;C4828;Cliente_78381;AZ;52848;TaylorMade;P001;Gorra;Accesorios;P001-5865;1;26,79;0;26,79;Gift Card;Online;11,41
ORD000216;20/7/2023;C5977;Cliente_28378;VT;86573;FootJoy;P001;Gorra;Accesorios;P001-2868;3;27,32;0;81,96;PayPal;Online;7,15
ORD000217;15/2/2024;C8921;Cliente_11689;NM;47629;Nike Golf;P001;Gorra;Accesorios;P001-5398;1;29,00;0;29;Credit Card;Retail;7,72
ORD000218;21/9/2024;C4869;Cliente_91490;OK;40437;Under Armour;P001;Gorra;Accesorios;P001-6777;4;26,70;0;106,8;PayPal;Online;8,86
ORD000219;24/8/2025;C3699;Cliente_96326;WV;36095;FootJoy;P002;Pelotas;Accesorios;P002-4208;1;19,16;0;19,16;PayPal;Online;4,67
ORD000220;28/4/2023;C6129;Cliente_76655;UT;41744;FootJoy;P001;Gorra;Accesorios;P001-2477;2;30,19;0;60,38;PayPal;Online;13,13
ORD000221;19/6/2023;C7581;Cliente_41697;ME;55600;FootJoy;P006;Zapatos;Calzado;P006-6772;1;156,83;0;156,83;Gift Card;Online;13,05
ORD000222;7/11/2023;C9363;Cliente_66487;NE;56061;TaylorMade;P004;Palo Hierro;Palos;P004-6463;1;143,72;0;143,72;Apple Pay;Online;14,76
ORD000223;26/11/2023;C5347;Cliente_90125;NY;34912;TaylorMade;P003;Palo Driver;Palos;P003-4618;1;388,09;0;388,09;PayPal;Retail;8,66
ORD000224;21/4/2023;C6858;Cliente_13976;MA;51312;Under Armour;P009;Pantalones;Ropa;P009-3713;1;68,01;0;68,01;PayPal;Online;9,46
ORD000225;2/2/2025;C8925;Cliente_34264;IN;78215;Callaway;P003;Palo Driver;Palos;P003-8222;1;373,22;0;373,22;PayPal;Online;9,69
ORD000226;7/2/2023;C7863;Cliente_22771;AL;67728;Cobra;P004;Palo Hierro;Palos;P004-2287;1;148,21;7,41;140,8;Credit Card;Retail;8,56
ORD000227;6/10/2023;C8232;Cliente_71219;CT;91136;Cobra;P004;Palo Hierro;Palos;P004-2313;1;148,64;0;148,64;PayPal;Online;7,75
ORD000228;2/10/2025;C7297;Cliente_13875;MT;64939;Ping;P007;Bolsa de golf;Bolsas;P007-5313;1;213,05;0;213,05;PayPal;Online;6,86
ORD000229;17/1/2024;C5309;Cliente_99107;PA;93459;TaylorMade;P007;Bolsa de golf;Bolsas;P007-8418;1;194,99;0;194,99;Gift Card;Online;9,3
ORD000230;24/11/2024;C5465;Cliente_89395;AZ;27480;Callaway;P007;Bolsa de golf;Bolsas;P007-1800;1;203,75;0;203,75;Credit Card;Online;4,73
ORD000231;29/4/2025;C1165;Cliente_70173;NE;87466;Under Armour;P005;Guante;Accesorios;P005-6460;4;21,75;0;87;Credit Card;Online;8,67
ORD000232;18/3/2024;C1613;Cliente_13065;NJ;42216;Ping;P003;Palo Driver;Palos;P003-6755;1;367,83;0;367,83;Gift Card;Retail;0
ORD000233;1/5/2023;C5405;Cliente_55119;MT;95097;Under Armour;P001;Gorra;Accesorios;P001-9631;1;27,66;0;27,66;Gift Card;Online;8,84
ORD000234;4/10/2024;C2530;Cliente_62953;IN;87845;TaylorMade;P002;Pelotas;Accesorios;P002-4544;1;19,82;0;19,82;Gift Card;Online;8,25
ORD000235;21/9/2025;C5830;Cliente_13971;UT;38142;FootJoy;P004;Palo Hierro;Palos;P004-9999;1;151,52;0;151,52;Apple Pay;Online;7,8
ORD000236;28/2/2025;C7762;Cliente_39141;DE;49843;TaylorMade;P001;Gorra;Accesorios;P001-2480;3;29,33;4,4;83,59;Apple Pay;Online;6,78
ORD000237;22/3/2024;C7181;Cliente_45443;CA;68683;Under Armour;P001;Gorra;Accesorios;P001-9311;1;29,45;0;29,45;Credit Card;Online;5,33
ORD000238;13/11/2024;C5935;Cliente_30700;SC;42044;FootJoy;P001;Gorra;Accesorios;P001-9580;1;28,38;0;28,38;Gift Card;Online;6,94
ORD000239;29/1/2025;C4384;Cliente_74612;KS;88579;Cobra;P002;Pelotas;Accesorios;P002-6972;1;19,75;0;19,75;Credit Card;Online;5,71
ORD000240;14/11/2024;C1864;Cliente_54790;PA;50333;Nike Golf;P008;Camiseta;Ropa;P008-1794;1;44,00;0;44;Credit Card;Online;6,83
ORD000241;13/7/2024;C7515;Cliente_67623;RI;23632;Nike Golf;P004;Palo Hierro;Palos;P004-9879;1;158,86;0;158,86;Credit Card;Online;12,25
ORD000242;27/1/2025;C3612;Cliente_14344;AZ;93657;Cobra;P006;Zapatos;Calzado;P006-2422;1;165,18;0;165,18;PayPal;Wholesale;5,06
ORD000243;22/4/2024;C5386;Cliente_49289;WY;27370;FootJoy;P008;Camiseta;Ropa;P008-9345;1;46,21;0;46,21;Gift Card;Online;10,17
ORD000244;20/4/2025;C5838;Cliente_36145;OK;24948;Callaway;P009;Pantalones;Ropa;P009-2151;1;63,17;0;63,17;PayPal;Online;17,34
ORD000245;1/3/2024;C3199;Cliente_12483;KY;74134;Nike Golf;P007;Bolsa de golf;Bolsas;P007-4168;1;207,99;31,2;176,79;Apple Pay;Retail;0
ORD000246;10/6/2024;C7566;Cliente_32352;FL;77190;Under Armour;P001;Gorra;Accesorios;P001-3642;3;23,69;0;71,07;Gift Card;Online;8,87
ORD000247;29/6/2024;C6473;Cliente_32384;MD;43085;Under Armour;P002;Pelotas;Accesorios;P002-9798;3;21,45;0;64,35;Gift Card;Online;6,45
ORD000248;25/10/2023;C2340;Cliente_74580;SD;33003;Nike Golf;P001;Gorra;Accesorios;P001-4012;2;27,95;0;55,9;PayPal;Online;4,25
ORD000249;13/1/2023;C6846;Cliente_13552;KS;39807;Under Armour;P006;Zapatos;Calzado;P006-5448;1;156,11;23,42;132,69;Apple Pay;Online;8,88
ORD000250;7/12/2023;C5837;Cliente_28287;TX;81258;Titleist;P006;Zapatos;Calzado;P006-1940;1;144,24;0;144,24;Apple Pay;Online;7,14
ORD000251;5/10/2024;C1993;Cliente_51342;AZ;66932;Under Armour;P002;Pelotas;Accesorios;P002-5247;1;20,76;0;20,76;Gift Card;Retail;8,25
ORD000252;7/9/2023;C3452;Cliente_78589;NC;92856;Callaway;P001;Gorra;Accesorios;P001-7163;1;27,32;4,1;23,22;Credit Card;Retail;3,37
ORD000253;7/4/2025;C8552;Cliente_18771;IA;45152;Titleist;P001;Gorra;Accesorios;P001-8823;1;25,65;1,28;24,37;PayPal;Retail;0
ORD000254;10/10/2023;C6940;Cliente_87027;DE;31226;Titleist;P007;Bolsa de golf;Bolsas;P007-6228;1;191,10;0;191,1;PayPal;Online;12,49
ORD000255;3/9/2025;C3869;Cliente_54048;GA;52230;TaylorMade;P001;Gorra;Accesorios;P001-7693;1;28,27;0;28,27;PayPal;Online;10,02
ORD000256;7/5/2023;C9686;Cliente_42061;NJ;33390;FootJoy;P004;Palo Hierro;Palos;P004-8057;1;156,10;0;156,1;PayPal;Online;8,28
ORD000257;2/7/2024;C7975;Cliente_82792;ID;10244;Nike Golf;P003;Palo Driver;Palos;P003-7164;1;440,17;0;440,17;Credit Card;Online;8,58
ORD000258;13/10/2024;C5980;Cliente_45367;MI;31198;Under Armour;P005;Guante;Accesorios;P005-2391;2;20,61;0;41,22;PayPal;Retail;9,83
ORD000259;14/9/2023;C7602;Cliente_84397;WY;37362;Titleist;P004;Palo Hierro;Palos;P004-1375;1;153,93;0;153,93;Credit Card;Retail;5,35
ORD000260;16/4/2023;C2524;Cliente_11190;OH;64182;TaylorMade;P002;Pelotas;Accesorios;P002-3001;1;19,88;0;19,88;Apple Pay;Wholesale;7,14
ORD000261;20/7/2024;C2958;Cliente_44803;KY;46883;Cobra;P001;Gorra;Accesorios;P001-8382;2;29,17;1,46;56,88;Apple Pay;Online;10,92
ORD000262;14/4/2025;C8598;Cliente_68349;SC;20543;Nike Golf;P008;Camiseta;Ropa;P008-4732;3;45,16;0;135,48;Credit Card;Retail;0
ORD000263;27/1/2025;C3394;Cliente_11217;LA;96555;FootJoy;P005;Guante;Accesorios;P005-9327;1;21,16;2,12;19,04;Credit Card;Online;9,97
ORD000264;12/5/2023;C8901;Cliente_20143;TN;19179;Under Armour;P007;Bolsa de golf;Bolsas;P007-6264;1;209,29;0;209,29;Credit Card;Retail;0
ORD000265;19/12/2023;C4895;Cliente_61812;MI;44515;Nike Golf;P002;Pelotas;Accesorios;P002-8176;1;21,55;3,23;18,32;Apple Pay;Online;7,15
ORD000266;9/10/2023;C3821;Cliente_98901;DE;45945;Nike Golf;P001;Gorra;Accesorios;P001-7585;1;27,23;0;27,23;Apple Pay;Online;4,51
ORD000267;11/9/2025;C2324;Cliente_58227;FL;38001;Ping;P004;Palo Hierro;Palos;P004-4464;1;154,32;0;154,32;Gift Card;Online;3,78
ORD000268;12/8/2023;C6592;Cliente_46456;ID;43485;Titleist;P006;Zapatos;Calzado;P006-3405;1;159,33;0;159,33;Apple Pay;Retail;8,37
ORD000269;17/10/2025;C7395;Cliente_46765;MD;46383;TaylorMade;P001;Gorra;Accesorios;P001-2324;2;25,91;0;51,82;Apple Pay;Online;5,25
ORD000270;9/12/2023;C2925;Cliente_69866;KY;40187;Ping;P003;Palo Driver;Palos;P003-9532;1;380,50;0;380,5;Apple Pay;Retail;6,92
ORD000271;18/10/2023;C5014;Cliente_48222;LA;56141;Nike Golf;P007;Bolsa de golf;Bolsas;P007-6041;1;190,70;0;190,7;Gift Card;Online;8,67
ORD000272;3/9/2024;C3523;Cliente_87427;HI;27873;Titleist;P005;Guante;Accesorios;P005-9736;2;23,41;0;46,82;Apple Pay;Retail;6,55
ORD000273;24/11/2024;C1408;Cliente_84431;MN;87316;Nike Golf;P001;Gorra;Accesorios;P001-1721;1;27,97;0;27,97;Credit Card;Online;5,85
ORD000274;21/5/2023;C9954;Cliente_42615;NY;55973;Under Armour;P001;Gorra;Accesorios;P001-2624;1;28,80;0;28,8;Gift Card;Retail;0
ORD000275;28/2/2024;C2238;Cliente_56649;WA;30025;Nike Golf;P001;Gorra;Accesorios;P001-6734;1;26,01;0;26,01;Apple Pay;Retail;7,25
ORD000276;1/12/2023;C6104;Cliente_89388;GA;39981;Titleist;P007;Bolsa de golf;Bolsas;P007-3584;1;195,45;0;195,45;Apple Pay;Online;6,38
ORD000277;25/2/2023;C5861;Cliente_28454;ME;59130;Cobra;P003;Palo Driver;Palos;P003-3515;1;390,47;0;390,47;Gift Card;Online;7,39
ORD000278;27/11/2024;C3777;Cliente_66958;NC;66665;Callaway;P007;Bolsa de golf;Bolsas;P007-1310;1;189,92;0;189,92;PayPal;Online;7,95
ORD000279;12/9/2024;C2549;Cliente_73551;DE;17938;TaylorMade;P001;Gorra;Accesorios;P001-9958;1;27,96;0;27,96;Gift Card;Online;5,88
ORD000280;16/3/2023;C9570;Cliente_53526;ID;12114;Titleist;P001;Gorra;Accesorios;P001-7889;1;27,34;0;27,34;PayPal;Online;4,65
ORD000281;29/5/2024;C4812;Cliente_20977;KS;18514;Callaway;P008;Camiseta;Ropa;P008-4455;3;44,94;0;134,82;Gift Card;Online;9,83
ORD000282;25/7/2024;C1068;Cliente_60935;NY;33136;Titleist;P006;Zapatos;Calzado;P006-1902;1;151,77;7,59;144,18;Gift Card;Online;14,86
ORD000283;19/3/2023;C1580;Cliente_76749;CA;62408;Ping;P001;Gorra;Accesorios;P001-1636;1;25,92;0;25,92;Gift Card;Online;10,73
ORD000284;21/9/2023;C1099;Cliente_67895;ME;40301;Under Armour;P006;Zapatos;Calzado;P006-9517;1;142,25;0;142,25;PayPal;Online;9,62
ORD000285;27/8/2025;C7071;Cliente_96696;MO;19073;Under Armour;P001;Gorra;Accesorios;P001-2615;2;27,09;0;54,18;Apple Pay;Retail;0
ORD000286;9/7/2024;C8705;Cliente_34085;LA;36492;TaylorMade;P002;Pelotas;Accesorios;P002-2896;1;19,65;0,98;18,67;PayPal;Online;8,81
ORD000287;1/11/2023;C8848;Cliente_63794;KS;60639;TaylorMade;P004;Palo Hierro;Palos;P004-3242;1;146,22;7,31;138,91;Gift Card;Wholesale;1,15
ORD000288;30/1/2024;C9371;Cliente_15824;NY;27299;Callaway;P004;Palo Hierro;Palos;P004-1137;1;156,67;0;156,67;Apple Pay;Retail;0
ORD000289;10/8/2025;C4338;Cliente_62895;CA;63932;TaylorMade;P007;Bolsa de golf;Bolsas;P007-7522;1;213,84;0;213,84;Gift Card;Retail;6,82
ORD000290;18/8/2025;C9432;Cliente_54606;AK;29195;Under Armour;P005;Guante;Accesorios;P005-2557;4;21,84;0;87,36;Credit Card;Online;3,1
ORD000291;21/5/2023;C2817;Cliente_96734;OK;54363;FootJoy;P003;Palo Driver;Palos;P003-4718;1;361,94;0;361,94;Gift Card;Retail;10,49
ORD000292;26/6/2023;C4547;Cliente_37946;OH;26660;Cobra;P002;Pelotas;Accesorios;P002-5928;2;19,65;0;39,3;Apple Pay;Online;5,14
ORD000293;24/6/2025;C7478;Cliente_45670;WV;13266;Nike Golf;P004;Palo Hierro;Palos;P004-3879;1;148,29;0;148,29;Apple Pay;Retail;0
ORD000294;4/10/2023;C2400;Cliente_34077;IL;37247;Under Armour;P001;Gorra;Accesorios;P001-3871;1;27,71;1,39;26,32;PayPal;Online;3,82
ORD000295;19/12/2024;C2531;Cliente_83210;NM;33992;Ping;P007;Bolsa de golf;Bolsas;P007-9385;1;200,70;0;200,7;Credit Card;Online;8,77
ORD000296;27/6/2025;C2053;Cliente_85220;GA;79122;TaylorMade;P005;Guante;Accesorios;P005-9515;2;23,86;0;47,72;PayPal;Online;6,46
ORD000297;21/8/2023;C5906;Cliente_25340;NC;75714;Under Armour;P001;Gorra;Accesorios;P001-5133;4;27,66;0;110,64;Credit Card;Online;8,33
ORD000298;25/7/2024;C4615;Cliente_65414;IL;76067;Under Armour;P006;Zapatos;Calzado;P006-9888;1;154,81;0;154,81;Gift Card;Online;9,78
ORD000299;7/2/2024;C8098;Cliente_42543;ME;82054;Cobra;P002;Pelotas;Accesorios;P002-5166;1;20,24;0;20,24;Gift Card;Retail;9,85
ORD000300;18/5/2024;C8695;Cliente_49501;GA;66415;Callaway;P007;Bolsa de golf;Bolsas;P007-9286;1;209,87;0;209,87;Apple Pay;Online;7,37
ORD000301;8/6/2024;C2248;Cliente_21427;HI;92367;Cobra;P005;Guante;Accesorios;P005-9105;1;21,51;0;21,51;Credit Card;Online;2,61
ORD000302;18/8/2025;C2152;Cliente_44879;NV;15852;Ping;P001;Gorra;Accesorios;P001-6960;1;27,39;0;27,39;Credit Card;Online;9,29
ORD000303;13/4/2025;C5147;Cliente_87918;MS;32551;Nike Golf;P002;Pelotas;Accesorios;P002-8807;1;21,04;0;21,04;Credit Card;Online;14,73
ORD000304;16/12/2024;C3349;Cliente_22598;NE;55752;TaylorMade;P005;Guante;Accesorios;P005-4404;1;22,79;0;22,79;Credit Card;Retail;0
ORD000305;25/3/2023;C7644;Cliente_17506;VA;55014;Cobra;P003;Palo Driver;Palos;P003-5645;1;394,24;0;394,24;PayPal;Online;11,17
ORD000306;11/1/2024;C3144;Cliente_68649;NE;94288;FootJoy;P006;Zapatos;Calzado;P006-7501;1;156,30;0;156,3;Apple Pay;Online;8,32
ORD000307;25/1/2024;C8965;Cliente_33723;OK;23777;Callaway;P004;Palo Hierro;Palos;P004-9720;1;157,22;0;157,22;PayPal;Online;8,62
ORD000308;10/5/2023;C6013;Cliente_16752;NY;12378;FootJoy;P002;Pelotas;Accesorios;P002-1653;2;19,80;0;39,6;Credit Card;Online;6,54
ORD000309;7/12/2023;C4854;Cliente_60612;IA;53750;Ping;P003;Palo Driver;Palos;P003-5643;1;430,86;0;430,86;PayPal;Retail;9,91
ORD000310;30/3/2025;C5870;Cliente_79256;AL;68942;Titleist;P005;Guante;Accesorios;P005-1377;2;21,82;0;43,64;Credit Card;Online;4,74
ORD000311;4/4/2024;C9131;Cliente_41864;DE;39453;Cobra;P005;Guante;Accesorios;P005-9737;1;23,11;0;23,11;Credit Card;Online;12,86
ORD000312;27/4/2024;C5443;Cliente_52901;AZ;23462;Ping;P001;Gorra;Accesorios;P001-4977;2;29,75;1,49;58,01;Apple Pay;Online;10,91
ORD000313;10/6/2025;C3636;Cliente_99383;WY;85396;Callaway;P003;Palo Driver;Palos;P003-6231;1;434,78;0;434,78;PayPal;Online;15,07
ORD000314;22/6/2024;C1841;Cliente_60296;AK;33551;FootJoy;P005;Guante;Accesorios;P005-5785;1;23,03;0;23,03;Gift Card;Online;7,75
ORD000315;19/8/2023;C9078;Cliente_68600;CO;68877;TaylorMade;P006;Zapatos;Calzado;P006-5275;1;160,20;0;160,2;Gift Card;Retail;0
ORD000316;11/5/2023;C8396;Cliente_83641;KS;54403;Callaway;P005;Guante;Accesorios;P005-7470;1;20,44;0;20,44;Credit Card;Online;16,63
ORD000317;21/4/2025;C6147;Cliente_35736;VA;24934;FootJoy;P001;Gorra;Accesorios;P001-4703;1;27,52;0;27,52;Credit Card;Retail;12,12
ORD000318;10/7/2024;C3311;Cliente_92158;MD;18551;Callaway;P003;Palo Driver;Palos;P003-8841;1;404,48;0;404,48;PayPal;Online;7,11
ORD000319;16/8/2025;C9222;Cliente_68719;AZ;71103;TaylorMade;P001;Gorra;Accesorios;P001-7178;1;28,29;0;28,29;PayPal;Online;1,92
ORD000320;24/11/2024;C9065;Cliente_23590;WV;68471;FootJoy;P008;Camiseta;Ropa;P008-7499;1;41,80;0;41,8;Gift Card;Retail;0
ORD000321;8/3/2023;C6896;Cliente_37052;KY;40152;Callaway;P001;Gorra;Accesorios;P001-3606;1;24,36;3,65;20,71;PayPal;Online;6,8
ORD000322;1/1/2024;C4086;Cliente_68789;MO;79173;Ping;P004;Palo Hierro;Palos;P004-9694;1;155,44;7,77;147,67;Apple Pay;Wholesale;5,87
ORD000323;7/8/2024;C3808;Cliente_25258;MN;88894;TaylorMade;P004;Palo Hierro;Palos;P004-9258;1;151,06;0;151,06;Apple Pay;Retail;8,71
ORD000324;3/3/2024;C5153;Cliente_73561;WA;54095;Nike Golf;P001;Gorra;Accesorios;P001-9687;2;28,64;1,43;55,85;Apple Pay;Online;7,49
ORD000325;9/10/2024;C6256;Cliente_99225;VT;28115;Under Armour;P009;Pantalones;Ropa;P009-4403;1;64,29;0;64,29;Gift Card;Online;9,36
ORD000326;10/9/2024;C1373;Cliente_87635;ME;98390;Callaway;P002;Pelotas;Accesorios;P002-9717;2;19,52;0;39,04;PayPal;Online;5,3
ORD000327;31/7/2024;C6524;Cliente_10961;MO;50720;FootJoy;P002;Pelotas;Accesorios;P002-1574;1;19,37;0;19,37;PayPal;Retail;8,98
ORD000328;4/6/2025;C5815;Cliente_28028;OH;84474;TaylorMade;P002;Pelotas;Accesorios;P002-2615;1;19,39;0;19,39;Credit Card;Online;8,46
ORD000329;21/4/2024;C9507;Cliente_67428;CO;99223;Under Armour;P008;Camiseta;Ropa;P008-2354;2;45,49;0;90,98;Apple Pay;Retail;0
ORD000330;2/7/2023;C3127;Cliente_89004;WV;63727;Nike Golf;P007;Bolsa de golf;Bolsas;P007-5500;1;201,02;0;201,02;PayPal;Online;6,29
ORD000331;7/8/2025;C6395;Cliente_26900;KY;75122;Titleist;P006;Zapatos;Calzado;P006-7522;1;162,30;0;162,3;PayPal;Online;7,19
ORD000332;30/8/2023;C3318;Cliente_27568;MO;15570;TaylorMade;P003;Palo Driver;Palos;P003-6394;1;426,15;0;426,15;Credit Card;Online;9,03
ORD000333;25/2/2024;C6930;Cliente_68825;RI;83551;Ping;P001;Gorra;Accesorios;P001-1171;1;27,15;1,36;25,79;Apple Pay;Online;7,27
ORD000334;31/1/2025;C1555;Cliente_76078;NC;75097;Callaway;P008;Camiseta;Ropa;P008-8574;2;45,15;0;90,3;Credit Card;Online;8,25
