TransactionID,Date,CustomerID,City,State,Region,StoreID,ProductCategory,ProductName,ProductID,Quantity,UnitPrice,TotalSale,PaymentMethod,SalesRep,Discount,Season,Membership
176,2023-12-29,38016,Phoenix,Arizona,West,17,Pantalones,Pantalones Golf,P1079,3,169.7,498.92,Efectivo,Rep_15,0.02,Summer,Silver
177,2023-07-10,49886,Austin,Texas,South,44,Zapatos,Zapatos Golf,P1708,4,175.25,595.85,Tarjeta Crédito,Rep_7,0.15,Summer,None
178,2023-04-23,51669,Chicago,Illinois,Midwest,42,Pantalones,Pantalones Golf,P2001,1,147.66,106.32,Efectivo,Rep_17,0.28,Spring,Silver
179,2023-09-03,42089,Peoria,Illinois,Midwest,19,Gorras,Gorras Golf,P9857,4,21.86,68.2,Efectivo,Rep_20,0.22,Spring,Platinum
180,2023-05-07,69810,Carson City,Nevada,West,7,Pantalones,Pantalones Golf,P2867,4,120.67,444.07,Tarjeta Débito,Rep_11,0.08,Fall,None
181,2023-05-12,37752,Jacksonville,Florida,South,41,Gorras,Gorras Golf,P9450,1,54.16,45.49,PayPal,Rep_6,0.16,Fall,Platinum
182,2023-06-29,82112,Sacramento,California,West,48,Guantes,Guantes Golf,P5538,3,190.06,467.55,Efectivo,Rep_11,0.18,Summer,Gold
183,2023-11-04,62470,Sacramento,California,West,14,Polos,Polos Golf,P6343,4,169.79,550.12,Efectivo,Rep_20,0.19,Winter,Gold
184,2023-01-16,91153,Miami,Florida,South,5,Pantalones,Pantalones Golf,P6681,1,141.98,109.32,Tarjeta Débito,Rep_2,0.23,Winter,Gold
185,2023-04-13,54278,Scottsdale,Arizona,West,5,Zapatos,Zapatos Golf,P8588,3,78.19,225.19,Tarjeta Débito,Rep_16,0.04,Fall,Gold
186,2023-05-13,10897,Los Angeles,California,West,34,Guantes,Guantes Golf,P6558,4,24.61,86.63,PayPal,Rep_17,0.12,Winter,Silver
187,2023-08-22,25904,Scottsdale,Arizona,West,34,Guantes,Guantes Golf,P1084,4,123.6,420.24,Efectivo,Rep_17,0.15,Fall,None
188,2023-04-15,60471,Buffalo,New York,Northeast,27,Guantes,Guantes Golf,P3264,2,32.16,52.74,Efectivo,Rep_2,0.18,Spring,None
189,2023-12-30,44629,Buffalo,New York,Northeast,24,Pantalones,Pantalones Golf,P4561,3,110.38,291.4,Tarjeta Débito,Rep_9,0.12,Winter,Platinum
190,2023-01-21,61500,Macon,Georgia,South,4,Polos,Polos Golf,P7994,4,123.18,433.59,Efectivo,Rep_18,0.12,Summer,Silver
191,2023-10-10,14631,Mesa,Arizona,West,14,Pantalones,Pantalones Golf,P2410,5,38.32,162.86,Tarjeta Débito,Rep_10,0.15,Fall,Silver
192,2023-12-23,89092,Reno,Nevada,West,17,Gorras,Gorras Golf,P7523,3,149.28,313.49,PayPal,Rep_7,0.3,Winter,Silver
193,2023-10-01,81214,Chicago,Illinois,Midwest,10,Zapatos,Zapatos Golf,P1181,4,97.57,288.81,Tarjeta Crédito,Rep_11,0.26,Winter,Silver
194,2023-07-03,86280,Buffalo,New York,Northeast,26,Polos,Polos Golf,P1764,5,135.31,575.07,Efectivo,Rep_2,0.15,Summer,Platinum
195,2023-05-27,94185,Tucson,Arizona,West,32,Polos,Polos Golf,P9051,5,70.87,322.46,Tarjeta Crédito,Rep_13,0.09,Summer,Gold
196,2023-09-15,77258,Phoenix,Arizona,West,42,Polos,Polos Golf,P4185,3,197.64,456.55,PayPal,Rep_20,0.23,Summer,Silver
197,2023-07-09,90679,Carson City,Nevada,West,24,Pantalones,Pantalones Golf,P7409,4,30.73,99.57,Tarjeta Crédito,Rep_3,0.19,Winter,Platinum
198,2023-08-30,93955,Reno,Nevada,West,23,Guantes,Guantes Golf,P9998,3,78.1,213.21,Efectivo,Rep_5,0.09,Winter,Silver
199,2023-12-14,46204,New York City,New York,Northeast,18,Polos,Polos Golf,P7853,5,138.49,602.43,Tarjeta Débito,Rep_11,0.13,Spring,None
200,2023-03-09,88935,Mesa,Arizona,West,32,Gorras,Gorras Golf,P1335,2,43.48,73.05,Tarjeta Débito,Rep_7,0.16,Fall,Gold
201,2023-12-22,42001,Albany,New York,Northeast,39,Guantes,Guantes Golf,P7447,3,100.49,244.19,PayPal,Rep_6,0.19,Summer,Silver
202,2023-02-28,45907,Albany,New York,Northeast,10,Gorras,Gorras Golf,P8709,1,39.58,38.79,Efectivo,Rep_17,0.02,Summer,Gold
203,2023-02-25,39313,Los Angeles,California,West,7,Pantalones,Pantalones Golf,P8025,2,156.31,300.12,Tarjeta Débito,Rep_10,0.04,Winter,None
204,2023-05-29,79751,San Francisco,California,West,7,Guantes,Guantes Golf,P8765,3,132.81,290.85,PayPal,Rep_1,0.27,Spring,Platinum
205,2023-09-09,39256,Austin,Texas,South,46,Polos,Polos Golf,P2972,1,41.58,41.16,Tarjeta Crédito,Rep_10,0.01,Winter,Platinum
206,2023-10-03,81922,San Antonio,Texas,South,26,Gorras,Gorras Golf,P1922,2,154.39,240.85,Tarjeta Crédito,Rep_20,0.22,Spring,Platinum
207,2023-01-29,10210,Scottsdale,Arizona,West,48,Guantes,Guantes Golf,P7524,5,49.26,224.13,Efectivo,Rep_7,0.09,Summer,Silver
208,2023-06-13,70140,Dallas,Texas,South,42,Gorras,Gorras Golf,P1920,3,187.83,462.06,Tarjeta Débito,Rep_4,0.18,Winter,Platinum
209,2023-04-01,96827,Rochester,New York,Northeast,15,Gorras,Gorras Golf,P5466,2,169.02,317.76,PayPal,Rep_14,0.06,Fall,None
210,2023-10-22,77171,Scottsdale,Arizona,West,28,Pantalones,Pantalones Golf,P6175,5,51.33,189.92,Efectivo,Rep_11,0.26,Fall,Platinum
211,2023-12-22,23852,Jacksonville,Florida,South,30,Guantes,Guantes Golf,P4018,3,133.89,321.34,Tarjeta Crédito,Rep_17,0.2,Summer,Silver
212,2023-07-15,96678,Scottsdale,Arizona,West,43,Gorras,Gorras Golf,P9629,2,128.93,244.97,PayPal,Rep_2,0.05,Winter,Silver
213,2023-06-15,86468,San Antonio,Texas,South,27,Zapatos,Zapatos Golf,P3860,4,155.37,509.61,Tarjeta Crédito,Rep_3,0.18,Summer,Platinum
214,2023-05-11,40149,Carson City,Nevada,West,45,Zapatos,Zapatos Golf,P6650,1,100.02,82.02,Tarjeta Débito,Rep_8,0.18,Winter,Platinum
215,2023-12-23,66593,Tampa,Florida,South,7,Zapatos,Zapatos Golf,P7090,3,175.28,478.51,PayPal,Rep_17,0.09,Spring,Silver
216,2023-06-09,40844,San Diego,California,West,29,Polos,Polos Golf,P1153,1,153.79,139.95,Tarjeta Débito,Rep_11,0.09,Fall,Gold
217,2023-09-17,59540,Buffalo,New York,Northeast,35,Guantes,Guantes Golf,P7752,3,31.02,87.48,PayPal,Rep_17,0.06,Spring,Gold
218,2023-04-28,51808,Tucson,Arizona,West,39,Guantes,Guantes Golf,P5047,3,140.49,370.89,PayPal,Rep_8,0.12,Summer,None
219,2023-10-10,91850,Sacramento,California,West,1,Pantalones,Pantalones Golf,P4495,1,115.28,100.29,Tarjeta Crédito,Rep_9,0.13,Spring,None
220,2023-06-04,27216,Chicago,Illinois,Midwest,22,Polos,Polos Golf,P3942,5,122.56,588.29,Tarjeta Débito,Rep_18,0.04,Winter,Silver
221,2023-07-02,65562,Naperville,Illinois,Midwest,3,Guantes,Guantes Golf,P7494,3,194.44,489.99,PayPal,Rep_7,0.16,Fall,None
222,2023-05-24,41280,Naperville,Illinois,Midwest,39,Pantalones,Pantalones Golf,P2256,2,101.51,196.93,Efectivo,Rep_19,0.03,Winter,Platinum
223,2023-10-11,11807,San Francisco,California,West,34,Guantes,Guantes Golf,P5002,3,74.35,189.59,Efectivo,Rep_2,0.15,Fall,Gold
224,2023-06-12,57239,Atlanta,Georgia,South,46,Guantes,Guantes Golf,P3480,4,196.38,769.81,Efectivo,Rep_16,0.02,Fall,Gold
225,2023-08-24,11619,Springfield,Illinois,Midwest,40,Guantes,Guantes Golf,P7088,5,44.47,206.79,PayPal,Rep_16,0.07,Summer,None
226,2023-12-04,33035,Chicago,Illinois,Midwest,31,Zapatos,Zapatos Golf,P5012,2,188.54,279.04,Tarjeta Crédito,Rep_11,0.26,Spring,Silver
227,2023-05-04,24033,Tampa,Florida,South,4,Guantes,Guantes Golf,P3333,2,57.34,98.62,Tarjeta Crédito,Rep_1,0.14,Fall,Silver
228,2023-02-02,90572,Miami,Florida,South,45,Zapatos,Zapatos Golf,P8833,5,122.71,595.14,PayPal,Rep_7,0.03,Spring,None
229,2023-04-16,37363,Augusta,Georgia,South,21,Pantalones,Pantalones Golf,P5422,4,193.64,673.87,Tarjeta Crédito,Rep_10,0.13,Winter,None
230,2023-04-18,50486,Miami,Florida,South,5,Pantalones,Pantalones Golf,P7525,1,48.1,40.88,Tarjeta Débito,Rep_3,0.15,Winter,Gold
231,2023-02-24,98947,New York City,New York,Northeast,11,Gorras,Gorras Golf,P4669,1,86.56,79.64,Tarjeta Crédito,Rep_10,0.08,Spring,Platinum
232,2023-05-31,46004,Augusta,Georgia,South,39,Guantes,Guantes Golf,P7688,3,63.81,181.86,PayPal,Rep_10,0.05,Fall,Silver
233,2023-12-27,27322,New York City,New York,Northeast,6,Gorras,Gorras Golf,P2167,2,167.88,275.32,Efectivo,Rep_10,0.18,Fall,Gold
234,2023-11-24,18266,Buffalo,New York,Northeast,3,Polos,Polos Golf,P2321,1,70.31,54.14,Tarjeta Débito,Rep_5,0.23,Summer,None
235,2023-10-03,91172,Buffalo,New York,Northeast,12,Pantalones,Pantalones Golf,P5244,1,97.23,74.87,Tarjeta Crédito,Rep_4,0.23,Winter,Silver
236,2023-11-07,44309,Albany,New York,Northeast,24,Pantalones,Pantalones Golf,P9882,3,55.92,132.53,Tarjeta Crédito,Rep_11,0.21,Summer,Silver
237,2023-09-07,51769,Savannah,Georgia,South,38,Zapatos,Zapatos Golf,P9417,2,24.04,37.5,PayPal,Rep_1,0.22,Fall,Silver
238,2023-02-22,96347,Dallas,Texas,South,4,Zapatos,Zapatos Golf,P5745,1,110.27,80.5,Efectivo,Rep_14,0.27,Spring,None
239,2023-09-03,50634,Orlando,Florida,South,48,Pantalones,Pantalones Golf,P4898,4,161.27,516.06,Tarjeta Crédito,Rep_2,0.2,Winter,Platinum
240,2023-10-18,62475,Savannah,Georgia,South,17,Gorras,Gorras Golf,P7292,4,142.74,439.64,PayPal,Rep_17,0.23,Fall,None
241,2023-09-05,76438,Augusta,Georgia,South,19,Polos,Polos Golf,P6806,3,138.95,329.31,Tarjeta Débito,Rep_16,0.21,Fall,Silver
242,2023-01-06,35794,Carson City,Nevada,West,12,Pantalones,Pantalones Golf,P7181,2,147.35,253.44,Tarjeta Crédito,Rep_8,0.14,Winter,Silver
243,2023-04-28,32555,San Diego,California,West,9,Zapatos,Zapatos Golf,P6119,3,54.33,158.1,Tarjeta Crédito,Rep_3,0.03,Spring,None
244,2023-04-28,84752,San Diego,California,West,9,Pantalones,Pantalones Golf,P4462,4,132.06,485.98,Tarjeta Crédito,Rep_11,0.08,Summer,Gold
245,2023-06-06,36408,Henderson,Nevada,West,5,Pantalones,Pantalones Golf,P1498,4,186.95,650.59,PayPal,Rep_3,0.13,Fall,Silver
246,2023-08-19,99957,Phoenix,Arizona,West,35,Pantalones,Pantalones Golf,P6384,2,173.98,292.29,Tarjeta Crédito,Rep_10,0.16,Fall,Silver
247,2023-10-13,67933,Scottsdale,Arizona,West,46,Polos,Polos Golf,P5902,4,177.05,686.95,Tarjeta Débito,Rep_2,0.03,Spring,Gold
248,2023-01-03,37715,Rochester,New York,Northeast,23,Guantes,Guantes Golf,P1800,3,162.38,462.78,Tarjeta Crédito,Rep_11,0.05,Spring,Gold
249,2023-05-10,53658,Scottsdale,Arizona,West,47,Gorras,Gorras Golf,P1906,2,62.86,115.66,Tarjeta Débito,Rep_16,0.08,Summer,Platinum
250,2023-01-30,83085,Las Vegas,Nevada,West,46,Gorras,Gorras Golf,P4529,4,151.2,471.74,Tarjeta Crédito,Rep_15,0.22,Spring,Gold
251,2023-01-26,39739,Jacksonville,Florida,South,20,Pantalones,Pantalones Golf,P5760,3,56.53,133.98,Tarjeta Débito,Rep_2,0.21,Fall,Platinum
252,2023-01-23,71082,Sacramento,California,West,1,Pantalones,Pantalones Golf,P5353,4,112.49,319.47,Efectivo,Rep_16,0.29,Spring,Silver
253,2023-08-29,89944,Albany,New York,Northeast,16,Pantalones,Pantalones Golf,P1666,4,192.75,655.35,Efectivo,Rep_7,0.15,Summer,Platinum
254,2023-03-26,76108,Savannah,Georgia,South,15,Gorras,Gorras Golf,P5499,4,69.45,219.46,Efectivo,Rep_15,0.21,Summer,Gold
255,2023-02-03,72558,Naperville,Illinois,Midwest,20,Guantes,Guantes Golf,P9282,2,53.73,77.37,Tarjeta Débito,Rep_10,0.28,Summer,None
256,2023-03-23,83937,Naperville,Illinois,Midwest,47,Pantalones,Pantalones Golf,P4469,2,77.26,114.34,Tarjeta Crédito,Rep_15,0.26,Fall,Gold
257,2023-01-15,59077,Atlanta,Georgia,South,15,Polos,Polos Golf,P9694,4,117.07,454.23,Tarjeta Débito,Rep_11,0.03,Winter,Gold
258,2023-10-29,68775,Tucson,Arizona,West,15,Zapatos,Zapatos Golf,P3856,4,176.66,544.11,PayPal,Rep_2,0.23,Winter,Platinum
259,2023-06-15,81054,Austin,Texas,South,6,Gorras,Gorras Golf,P1184,3,89.38,233.28,Efectivo,Rep_6,0.13,Winter,None
260,2023-12-21,33535,Carson City,Nevada,West,17,Guantes,Guantes Golf,P8412,4,113.96,392.02,Tarjeta Débito,Rep_11,0.14,Fall,Gold
261,2023-11-08,37434,Jacksonville,Florida,South,5,Zapatos,Zapatos Golf,P5369,4,28.43,83.02,PayPal,Rep_20,0.27,Winter,Gold
262,2023-12-11,42667,Savannah,Georgia,South,6,Guantes,Guantes Golf,P6191,1,180.66,144.53,PayPal,Rep_19,0.2,Winter,Gold
263,2023-11-05,97407,Miami,Florida,South,19,Pantalones,Pantalones Golf,P6948,1,84.0,74.76,PayPal,Rep_15,0.11,Winter,None
264,2023-04-07,37768,Carson City,Nevada,West,24,Polos,Polos Golf,P9133,3,178.99,456.42,Efectivo,Rep_9,0.15,Summer,None
265,2023-12-30,83875,Macon,Georgia,South,13,Zapatos,Zapatos Golf,P5131,3,134.01,385.95,Efectivo,Rep_11,0.04,Winter,Platinum
266,2023-06-18,15527,Jacksonville,Florida,South,14,Zapatos,Zapatos Golf,P2010,5,43.26,175.2,PayPal,Rep_6,0.19,Winter,Platinum
267,2023-11-09,24139,Springfield,Illinois,Midwest,35,Polos,Polos Golf,P7798,5,87.48,384.91,PayPal,Rep_4,0.12,Fall,None
268,2023-03-31,49974,Savannah,Georgia,South,19,Polos,Polos Golf,P4036,3,117.85,286.38,Tarjeta Crédito,Rep_7,0.19,Winter,None
269,2023-10-23,17422,Peoria,Illinois,Midwest,14,Zapatos,Zapatos Golf,P6525,5,157.35,582.19,Efectivo,Rep_4,0.26,Winter,None
270,2023-05-10,48296,Springfield,Illinois,Midwest,18,Pantalones,Pantalones Golf,P6998,5,191.31,880.03,Tarjeta Crédito,Rep_18,0.08,Winter,Gold
271,2023-12-10,73381,Macon,Georgia,South,13,Polos,Polos Golf,P3443,4,198.01,594.03,Tarjeta Débito,Rep_13,0.25,Winter,Silver
272,2023-02-02,15068,New York City,New York,Northeast,9,Zapatos,Zapatos Golf,P8546,2,164.24,229.94,PayPal,Rep_12,0.3,Winter,Gold
273,2023-01-04,46778,San Francisco,California,West,43,Gorras,Gorras Golf,P9048,3,48.66,137.22,PayPal,Rep_6,0.06,Fall,Platinum
274,2023-11-17,87797,Las Vegas,Nevada,West,7,Zapatos,Zapatos Golf,P8444,5,198.89,865.17,Tarjeta Crédito,Rep_12,0.13,Summer,Platinum
275,2023-09-13,56687,San Antonio,Texas,South,38,Gorras,Gorras Golf,P8355,5,156.86,690.18,Tarjeta Débito,Rep_16,0.12,Winter,Silver
276,2023-07-29,77579,Springfield,Illinois,Midwest,19,Guantes,Guantes Golf,P3565,2,159.87,223.82,Tarjeta Crédito,Rep_12,0.3,Winter,Gold
277,2023-05-16,38381,Springfield,Illinois,Midwest,45,Zapatos,Zapatos Golf,P7853,2,31.9,62.52,Tarjeta Crédito,Rep_15,0.02,Summer,Platinum
278,2023-09-25,82017,Henderson,Nevada,West,36,Polos,Polos Golf,P2636,3,21.74,54.78,Tarjeta Crédito,Rep_7,0.16,Fall,Silver
279,2023-08-26,49119,Henderson,Nevada,West,11,Pantalones,Pantalones Golf,P1083,5,66.33,245.42,Efectivo,Rep_1,0.26,Summer,None
280,2023-12-11,63576,Miami,Florida,South,6,Guantes,Guantes Golf,P5199,5,103.92,420.88,Efectivo,Rep_13,0.19,Fall,Gold
281,2023-11-13,27577,Scottsdale,Arizona,West,31,Zapatos,Zapatos Golf,P8088,2,190.71,331.84,Tarjeta Crédito,Rep_9,0.13,Winter,Platinum
282,2023-02-01,56039,Springfield,Illinois,Midwest,26,Guantes,Guantes Golf,P2568,4,128.2,405.11,Tarjeta Débito,Rep_16,0.21,Spring,Gold
283,2023-07-17,31259,Dallas,Texas,South,28,Gorras,Gorras Golf,P9509,5,145.82,554.12,Efectivo,Rep_9,0.24,Fall,None
284,2023-01-27,16544,Scottsdale,Arizona,West,37,Polos,Polos Golf,P2608,2,177.74,298.6,PayPal,Rep_14,0.16,Summer,None
285,2023-11-22,43667,San Francisco,California,West,17,Zapatos,Zapatos Golf,P6928,5,117.02,432.97,Efectivo,Rep_8,0.26,Winter,Silver
286,2023-08-13,57579,Henderson,Nevada,West,1,Guantes,Guantes Golf,P6630,4,122.19,430.11,Efectivo,Rep_1,0.12,Spring,Silver
287,2023-07-24,47043,Mesa,Arizona,West,45,Pantalones,Pantalones Golf,P9942,2,137.68,231.3,PayPal,Rep_16,0.16,Summer,Silver
288,2023-07-20,46111,Los Angeles,California,West,10,Polos,Polos Golf,P7887,5,76.12,353.96,Tarjeta Débito,Rep_7,0.07,Spring,None
289,2023-07-31,24058,Macon,Georgia,South,14,Zapatos,Zapatos Golf,P6610,3,140.68,409.38,Tarjeta Crédito,Rep_2,0.03,Spring,Platinum
290,2023-10-21,75784,Buffalo,New York,Northeast,18,Gorras,Gorras Golf,P2584,1,114.39,81.22,PayPal,Rep_4,0.29,Spring,Gold
291,2023-01-05,45309,Houston,Texas,South,38,Zapatos,Zapatos Golf,P3743,4,183.59,558.11,PayPal,Rep_10,0.24,Winter,Gold
292,2023-04-23,83009,Carson City,Nevada,West,1,Gorras,Gorras Golf,P8703,1,123.47,98.78,Tarjeta Crédito,Rep_4,0.2,Spring,Platinum
293,2023-03-18,22566,Tampa,Florida,South,32,Zapatos,Zapatos Golf,P2138,2,28.41,51.14,Tarjeta Débito,Rep_12,0.1,Winter,Silver
294,2023-03-19,86174,Albany,New York,Northeast,22,Polos,Polos Golf,P7342,4,28.62,103.03,Tarjeta Crédito,Rep_17,0.1,Winter,Silver
295,2023-11-26,56157,Scottsdale,Arizona,West,26,Gorras,Gorras Golf,P6809,5,98.25,451.95,Efectivo,Rep_11,0.08,Winter,Silver
296,2023-05-19,71899,Peoria,Illinois,Midwest,1,Guantes,Guantes Golf,P2070,3,21.51,45.17,Tarjeta Débito,Rep_13,0.3,Fall,Platinum
297,2023-01-02,28221,San Diego,California,West,3,Polos,Polos Golf,P9749,4,25.95,96.53,Tarjeta Débito,Rep_2,0.07,Fall,Silver
298,2023-02-03,87420,Peoria,Illinois,Midwest,16,Gorras,Gorras Golf,P7389,5,88.14,326.12,PayPal,Rep_20,0.26,Spring,Platinum
299,2023-11-17,15706,Springfield,Illinois,Midwest,24,Polos,Polos Golf,P1102,2,90.21,169.59,Tarjeta Crédito,Rep_7,0.06,Spring,Gold
300,2023-05-21,74651,San Antonio,Texas,South,3,Polos,Polos Golf,P8499,1,170.44,167.03,Tarjeta Débito,Rep_5,0.02,Fall,Silver
301,2023-01-08,60194,Chicago,Illinois,Midwest,26,Polos,Polos Golf,P8414,4,36.35,110.5,Tarjeta Débito,Rep_3,0.24,Summer,Gold
302,2023-06-02,11123,Phoenix,Arizona,West,15,Polos,Polos Golf,P4109,3,125.27,289.37,Efectivo,Rep_1,0.23,Spring,Silver
303,2023-07-08,17993,San Diego,California,West,15,Gorras,Gorras Golf,P6391,4,197.57,663.84,PayPal,Rep_3,0.16,Summer,Silver
304,2023-06-30,85542,San Francisco,California,West,14,Pantalones,Pantalones Golf,P7085,3,193.31,429.15,PayPal,Rep_11,0.26,Summer,Platinum
305,2023-12-17,71229,Henderson,Nevada,West,20,Gorras,Gorras Golf,P8350,1,199.29,151.46,PayPal,Rep_3,0.24,Winter,Silver
306,2023-08-08,91446,San Diego,California,West,30,Pantalones,Pantalones Golf,P6594,5,197.13,699.81,Tarjeta Crédito,Rep_2,0.29,Fall,Platinum
307,2023-06-13,72110,San Francisco,California,West,4,Gorras,Gorras Golf,P3887,2,181.43,362.86,Tarjeta Débito,Rep_7,0.0,Spring,Platinum
308,2023-10-20,87604,New York City,New York,Northeast,27,Zapatos,Zapatos Golf,P9950,1,25.66,20.27,Tarjeta Débito,Rep_19,0.21,Winter,Silver
309,2023-12-28,14002,Tucson,Arizona,West,30,Gorras,Gorras Golf,P1590,3,172.86,503.02,PayPal,Rep_12,0.03,Spring,Gold
310,2023-08-01,82759,Dallas,Texas,South,10,Polos,Polos Golf,P7563,5,195.45,859.98,PayPal,Rep_4,0.12,Summer,Gold
311,2023-05-13,58290,Los Angeles,California,West,20,Zapatos,Zapatos Golf,P2225,5,68.79,299.24,Efectivo,Rep_18,0.13,Summer,Gold
312,2023-03-13,32017,Albany,New York,Northeast,13,Gorras,Gorras Golf,P5038,2,59.78,107.6,Efectivo,Rep_11,0.1,Winter,Silver
313,2023-12-14,87885,Henderson,Nevada,West,21,Polos,Polos Golf,P6207,4,139.72,480.64,PayPal,Rep_9,0.14,Summer,None
314,2023-05-16,58871,San Diego,California,West,40,Zapatos,Zapatos Golf,P2364,5,28.62,100.17,PayPal,Rep_15,0.3,Winter,Silver
315,2023-09-30,29679,San Antonio,Texas,South,14,Polos,Polos Golf,P9995,2,165.92,318.57,PayPal,Rep_2,0.04,Summer,Platinum
316,2023-06-11,70960,San Antonio,Texas,South,16,Polos,Polos Golf,P3535,3,133.02,367.14,PayPal,Rep_9,0.08,Fall,Gold
317,2023-04-04,98790,San Antonio,Texas,South,42,Gorras,Gorras Golf,P3156,2,53.53,78.15,Tarjeta Crédito,Rep_17,0.27,Fall,Platinum
318,2023-03-29,36659,Austin,Texas,South,13,Guantes,Guantes Golf,P7103,5,80.33,333.37,PayPal,Rep_20,0.17,Winter,Gold
319,2023-12-11,49841,Atlanta,Georgia,South,46,Pantalones,Pantalones Golf,P7484,3,130.76,329.52,PayPal,Rep_18,0.16,Fall,Silver
320,2023-04-25,69983,Houston,Texas,South,36,Zapatos,Zapatos Golf,P4698,4,148.34,433.15,PayPal,Rep_18,0.27,Winter,Silver
321,2023-01-11,49601,Macon,Georgia,South,33,Gorras,Gorras Golf,P6375,4,177.52,653.27,PayPal,Rep_18,0.08,Spring,Gold
322,2023-09-30,95287,Augusta,Georgia,South,26,Pantalones,Pantalones Golf,P6957,1,191.59,189.67,Efectivo,Rep_5,0.01,Winter,Platinum
323,2023-11-10,24330,Albany,New York,Northeast,31,Polos,Polos Golf,P8634,3,155.15,414.25,Efectivo,Rep_9,0.11,Fall,Platinum
324,2023-08-19,52452,Las Vegas,Nevada,West,9,Polos,Polos Golf,P6400,4,180.89,607.79,PayPal,Rep_14,0.16,Summer,Silver
325,2023-03-25,27231,Austin,Texas,South,45,Polos,Polos Golf,P3857,5,171.87,833.57,Tarjeta Crédito,Rep_1,0.03,Winter,None
326,2023-02-27,86483,New York City,New York,Northeast,12,Gorras,Gorras Golf,P6262,4,101.36,287.86,Efectivo,Rep_15,0.29,Winter,Platinum
327,2023-08-10,19471,San Antonio,Texas,South,47,Guantes,Guantes Golf,P8827,2,20.5,28.7,Tarjeta Débito,Rep_7,0.3,Fall,None
328,2023-05-17,46611,Mesa,Arizona,West,32,Gorras,Gorras Golf,P9913,5,178.36,659.93,PayPal,Rep_5,0.26,Summer,Gold
329,2023-06-27,42736,San Diego,California,West,8,Polos,Polos Golf,P4920,4,50.14,154.43,PayPal,Rep_13,0.23,Fall,Platinum
330,2023-04-25,74388,Los Angeles,California,West,17,Pantalones,Pantalones Golf,P8223,1,148.81,135.42,PayPal,Rep_10,0.09,Summer,Gold
331,2023-04-02,96108,Austin,Texas,South,4,Gorras,Gorras Golf,P7788,3,51.35,130.94,Tarjeta Débito,Rep_15,0.15,Winter,None
332,2023-11-01,55618,Springfield,Illinois,Midwest,25,Polos,Polos Golf,P9232,1,58.47,57.89,PayPal,Rep_9,0.01,Winter,Platinum
333,2023-02-20,35073,Dallas,Texas,South,31,Pantalones,Pantalones Golf,P9177,5,190.42,828.33,Tarjeta Crédito,Rep_2,0.13,Fall,Platinum
334,2023-06-19,81712,Los Angeles,California,West,36,Pantalones,Pantalones Golf,P7870,5,142.84,699.92,Tarjeta Débito,Rep_6,0.02,Winter,None
335,2023-06-15,32376,Houston,Texas,South,28,Guantes,Guantes Golf,P2590,2,125.04,245.08,Efectivo,Rep_16,0.02,Fall,Gold
336,2023-02-12,83043,Henderson,Nevada,West,9,Guantes,Guantes Golf,P3169,2,79.55,151.14,Tarjeta Crédito,Rep_17,0.05,Winter,Platinum
337,2023-12-06,46614,Dallas,Texas,South,21,Guantes,Guantes Golf,P6921,5,117.2,521.54,Tarjeta Débito,Rep_15,0.11,Winter,Gold
338,2023-11-30,14095,Mesa,Arizona,West,43,Zapatos,Zapatos Golf,P6144,1,24.69,20.25,Tarjeta Crédito,Rep_3,0.18,Fall,Silver
339,2023-02-20,80220,Atlanta,Georgia,South,14,Zapatos,Zapatos Golf,P9835,4,28.83,80.72,Tarjeta Crédito,Rep_9,0.3,Summer,Silver
340,2023-07-11,17321,Augusta,Georgia,South,2,Zapatos,Zapatos Golf,P5142,1,32.85,29.89,Tarjeta Crédito,Rep_9,0.09,Spring,Silver
341,2023-05-28,22898,Tucson,Arizona,West,43,Pantalones,Pantalones Golf,P9437,2,134.71,253.25,Efectivo,Rep_7,0.06,Fall,Silver
342,2023-10-27,40768,Macon,Georgia,South,29,Pantalones,Pantalones Golf,P7108,4,125.31,461.14,PayPal,Rep_19,0.08,Fall,Gold
343,2023-05-03,48587,Naperville,Illinois,Midwest,19,Pantalones,Pantalones Golf,P3819,2,21.23,38.64,PayPal,Rep_2,0.09,Fall,None
344,2023-01-10,79252,Sacramento,California,West,44,Pantalones,Pantalones Golf,P8475,1,162.89,138.46,Tarjeta Crédito,Rep_5,0.15,Spring,Silver
345,2023-10-27,60637,Scottsdale,Arizona,West,5,Polos,Polos Golf,P1937,1,131.39,110.37,PayPal,Rep_7,0.16,Spring,Gold
346,2023-06-11,20550,San Antonio,Texas,South,3,Zapatos,Zapatos Golf,P1995,5,69.99,311.46,Tarjeta Crédito,Rep_19,0.11,Spring,None
347,2023-04-29,91475,Rochester,New York,Northeast,26,Pantalones,Pantalones Golf,P5232,2,85.27,133.02,Tarjeta Débito,Rep_18,0.22,Spring,None
348,2023-06-03,41168,Chicago,Illinois,Midwest,50,Zapatos,Zapatos Golf,P5339,1,70.76,58.02,PayPal,Rep_10,0.18,Winter,Silver
349,2023-04-06,23218,Chicago,Illinois,Midwest,38,Guantes,Guantes Golf,P5376,4,58.21,190.93,PayPal,Rep_16,0.18,Summer,Gold
350,2023-09-02,54866,Mesa,Arizona,West,11,Polos,Polos Golf,P2201,5,72.91,313.51,Tarjeta Crédito,Rep_7,0.14,Spring,Silver
